Age,Time_Spent_on_Videos,Quiz_Scores,Video_Watching_Habit,Quiz_Performance,Final_Exam_Score,Cluster
1375.0,0.21063394683026587,0.08695652173913043,False,False,4722.0,0
865.0,0.0,0.8260869565217392,False,True,5895.0,1
967.0,0.556237218813906,0.7536231884057971,False,True,5412.0,1
1239.0,0.5132924335378324,0.6666666666666667,False,True,2582.9999999999995,1
1137.0,0.0572597137014315,0.3333333333333333,False,False,2444.9999999999995,0
763.0,0.245398773006135,0.8405797101449277,False,True,6171.0,1
1579.0,0.065439672801636,0.63768115942029,False,False,6171.0,0
933.0,0.41513292433537835,0.391304347826087,False,False,6585.0,0
1137.0,0.638036809815951,0.1449275362318841,False,False,2444.9999999999995,0
627.0,0.8343558282208591,0.5507246376811594,True,False,3341.9999999999995,2
1069.0,0.6339468302658487,0.05797101449275366,False,False,6102.0,0
1307.0,0.8261758691206545,0.18840579710144928,True,False,6585.0,2
525.0,0.523517382413088,0.391304347826087,False,False,4446.0,0
627.0,0.8773006134969327,0.7101449275362319,True,True,5619.0,3
1613.0,0.6584867075664623,0.11594202898550726,False,False,4998.0,0
1409.0,0.5807770961145196,0.15942028985507245,False,False,3617.9999999999995,0
1681.0,0.13701431492842536,0.43478260869565216,False,False,5205.0,0
1511.0,0.6891615541922291,0.8115942028985508,False,True,4308.0,1
1681.0,0.06952965235173825,0.24637681159420294,False,False,6723.0,0
593.0,0.6196319018404909,0.043478260869565244,False,False,6447.0,0
559.0,0.6789366053169735,0.3478260869565218,False,False,4584.0,0
1103.0,0.2638036809815951,0.7536231884057971,False,True,2582.9999999999995,1
525.0,0.8650306748466259,0.4202898550724638,True,False,3893.9999999999995,2
1443.0,0.9672801635991821,0.11594202898550726,True,False,5481.0,2
830.9999999999999,0.9856850715746424,0.9565217391304348,True,True,2720.9999999999995,3
1205.0,0.4498977505112475,0.2608695652173913,False,False,5757.0,0
593.0,0.6400817995910022,0.9855072463768118,False,True,3617.9999999999995,1
525.0,0.3210633946830266,0.6956521739130435,False,True,2651.9999999999995,1
1171.0,0.8854805725971372,0.47826086956521746,True,False,5964.0,2
627.0,0.81799591002045,0.1014492753623189,True,False,6516.0,2
1375.0,0.8691206543967281,0.11594202898550726,True,False,6654.0,2
559.0,0.6748466257668713,0.855072463768116,False,True,6309.0,1
593.0,0.19427402862985685,0.3478260869565218,False,False,2651.9999999999995,0
967.0,0.22903885480572597,0.31884057971014496,False,False,2789.9999999999995,0
1613.0,0.570552147239264,0.5507246376811594,False,False,4860.0,0
1205.0,0.9141104294478529,0.7391304347826089,True,True,5619.0,3
1646.9999999999998,0.278118609406953,0.7536231884057971,False,True,2651.9999999999995,1
933.0,0.8895705521472393,0.2173913043478261,True,False,4860.0,2
1681.0,0.883435582822086,0.9710144927536233,True,True,4101.0,3
830.9999999999999,0.32719836400818,0.0,False,False,3272.9999999999995,0
1511.0,0.5092024539877301,0.6086956521739131,False,False,5964.0,0
763.0,0.5807770961145196,0.6666666666666667,False,True,3824.9999999999995,1
763.0,0.25766871165644173,0.8405797101449277,False,True,6378.0,1
1103.0,0.916155419222904,0.3333333333333333,True,False,3686.9999999999995,2
797.0,0.37627811860940696,0.7536231884057971,False,True,4584.0,1
1035.0,0.8261758691206545,0.9855072463768118,True,True,6033.0,3
1205.0,0.7075664621676893,0.6956521739130435,False,True,2996.9999999999995,1
865.0,0.9447852760736197,0.02898550724637683,True,False,6585.0,2
899.0,0.8384458077709612,1.0,True,True,6033.0,3
899.0,0.768916155419223,0.5507246376811594,False,False,2651.9999999999995,0
1375.0,0.17586912065439675,0.7971014492753623,False,True,3479.9999999999995,1
1545.0,0.1411042944785276,0.15942028985507245,False,False,5067.0,0
1307.0,0.27607361963190186,0.9855072463768118,False,True,5895.0,1
1579.0,0.8200408997955011,0.5072463768115942,True,False,5550.0,2
967.0,0.1554192229038855,0.8985507246376812,False,True,4377.0,1
627.0,0.08793456032719837,0.13043478260869562,False,False,2927.9999999999995,0
1307.0,0.850715746421268,0.463768115942029,True,False,6378.0,2
899.0,0.8486707566462169,0.36231884057971014,True,False,6723.0,2
865.0,0.20858895705521474,0.8260869565217392,False,True,2789.9999999999995,1
865.0,0.4519427402862986,0.4927536231884058,False,False,5826.0,0
1205.0,0.35378323108384463,0.855072463768116,False,True,6585.0,1
899.0,0.48057259713701433,0.5942028985507246,False,False,6516.0,0
1511.0,0.26993865030674846,0.8115942028985508,False,True,5481.0,1
627.0,0.6319018404907977,0.1014492753623189,False,False,2996.9999999999995,0
763.0,0.35378323108384463,0.63768115942029,False,False,2237.9999999999995,0
899.0,0.7832310838445808,0.5797101449275364,False,False,6309.0,0
1001.0,0.9079754601226995,0.014492753623188415,True,False,4308.0,2
525.0,0.8098159509202455,0.3333333333333333,True,False,5895.0,2
1001.0,0.8486707566462169,0.3768115942028986,True,False,6378.0,2
559.0,0.6462167689161555,0.6956521739130435,False,True,4170.0,1
763.0,0.8139059304703478,0.2608695652173913,True,False,3341.9999999999995,2
627.0,1.0000000000000002,0.5942028985507246,True,False,2306.9999999999995,2
933.0,0.5439672801635993,0.7681159420289856,False,True,6171.0,1
1103.0,0.9386503067484664,0.8115942028985508,True,True,6240.0,3
1069.0,0.10020449897750512,0.18840579710144928,False,False,3479.9999999999995,0
1001.0,0.13496932515337423,1.0,False,True,6240.0,1
830.9999999999999,0.2392638036809816,0.23188405797101447,False,False,4998.0,0
1477.0,0.6605316973415134,0.9565217391304348,False,True,5136.0,1
967.0,0.42126789366053174,0.6521739130434783,False,False,4928.999999999999,0
1137.0,0.458077709611452,0.36231884057971014,False,False,5550.0,0
1341.0,0.9182004089979552,0.6956521739130435,True,True,5067.0,3
1646.9999999999998,0.7955010224948876,0.05797101449275366,False,False,2306.9999999999995,0
1239.0,0.12883435582822086,0.6521739130434783,False,False,6654.0,0
1035.0,0.2801635991820041,0.31884057971014496,False,False,3686.9999999999995,0
1613.0,0.2903885480572597,0.6811594202898552,False,True,5412.0,1
967.0,0.3558282208588957,0.6086956521739131,False,False,5757.0,0
1511.0,0.10838445807770962,0.391304347826087,False,False,2927.9999999999995,0
763.0,0.6850715746421269,0.7536231884057971,False,True,3134.9999999999995,1
695.0,0.8936605316973416,0.5652173913043479,True,False,3272.9999999999995,2
1137.0,0.7096114519427404,0.27536231884057977,False,False,6033.0,0
1681.0,0.03885480572597137,0.6956521739130435,False,True,4170.0,1
695.0,0.20449897750511248,0.11594202898550726,False,False,6309.0,0
1545.0,0.5991820040899797,0.40579710144927533,False,False,6171.0,0
525.0,0.4171779141104295,0.08695652173913043,False,False,3203.9999999999995,0
729.0,0.6646216768916157,0.8260869565217392,False,True,6654.0,1
1545.0,0.8220858895705523,0.15942028985507245,True,False,4308.0,2
1646.9999999999998,0.12269938650306751,0.7826086956521741,False,True,3755.9999999999995,1
1341.0,0.9836400817995912,0.3478260869565218,True,False,6240.0,2
865.0,0.9406952965235175,0.9275362318840581,True,True,4584.0,3
525.0,0.6891615541922291,0.2173913043478261,False,False,5826.0,0
1239.0,0.8323108384458079,0.15942028985507245,True,False,6792.0,2
695.0,0.6278118609406954,0.6521739130434783,False,False,2100.0,0
559.0,0.036809815950920255,0.11594202898550726,False,False,2306.9999999999995,0
967.0,0.8139059304703478,0.1014492753623189,True,False,2927.9999999999995,2
1001.0,0.8650306748466259,0.9275362318840581,True,True,4515.0,3
1341.0,0.9795501022494888,0.15942028985507245,True,False,6102.0,2
899.0,0.9263803680981596,0.13043478260869562,True,False,5688.0,2
1409.0,0.8425357873210635,0.8985507246376812,True,True,3962.9999999999995,3
1579.0,0.8323108384458079,0.9710144927536233,True,True,3272.9999999999995,3
797.0,0.5501022494887526,0.8405797101449277,False,True,6240.0,1
1375.0,0.08588957055214726,0.1449275362318841,False,False,6861.0,0
593.0,0.010224948875255626,0.043478260869565244,False,False,4308.0,0
1273.0,0.4130879345603272,0.18840579710144928,False,False,4584.0,0
1579.0,0.9693251533742333,0.8115942028985508,True,True,5067.0,3
1477.0,0.8711656441717792,0.0,True,False,2651.9999999999995,2
525.0,0.9100204498977507,1.0,True,True,4308.0,3
1069.0,0.25153374233128833,0.8985507246376812,False,True,5412.0,1
593.0,0.6032719836400819,0.2898550724637681,False,False,4446.0,0
830.9999999999999,0.2331288343558282,0.5652173913043479,False,False,3134.9999999999995,0
1307.0,0.37423312883435583,0.014492753623188415,False,False,6585.0,0
865.0,0.7423312883435584,0.9275362318840581,False,True,6171.0,1
1035.0,0.5910020449897752,0.7391304347826089,False,True,5550.0,1
559.0,0.638036809815951,0.24637681159420294,False,False,3686.9999999999995,0
899.0,0.29243353783231085,0.8115942028985508,False,True,4652.999999999999,1
763.0,0.9734151329243356,0.44927536231884063,True,False,2789.9999999999995,2
729.0,0.687116564417178,0.8840579710144929,False,True,3410.9999999999995,1
830.9999999999999,0.6666666666666667,0.43478260869565216,False,False,4515.0,0
763.0,0.6728016359918202,0.40579710144927533,False,False,4446.0,0
1001.0,0.278118609406953,0.2173913043478261,False,False,3479.9999999999995,0
967.0,0.12269938650306751,0.9710144927536233,False,True,3479.9999999999995,1
1035.0,0.5194274028629858,0.7101449275362319,False,True,4446.0,1
1001.0,0.719836400817996,0.9275362318840581,False,True,2513.9999999999995,1
695.0,0.22085889570552147,0.3478260869565218,False,False,2582.9999999999995,0
1375.0,0.7259713701431494,0.7826086956521741,False,True,5757.0,1
695.0,0.8568507157464214,0.40579710144927533,True,False,6240.0,2
933.0,0.2147239263803681,0.7101449275362319,False,True,6792.0,1
1035.0,0.2842535787321064,0.536231884057971,False,False,5688.0,0
1375.0,0.2065439672801636,0.7826086956521741,False,True,5550.0,1
797.0,0.4130879345603272,0.2898550724637681,False,False,4928.999999999999,0
1307.0,0.7423312883435584,0.63768115942029,False,False,4377.0,0
1137.0,0.5746421267893661,0.02898550724637683,False,False,6723.0,0
1103.0,0.16768916155419222,0.20289855072463775,False,False,6171.0,0
830.9999999999999,0.39059304703476483,0.463768115942029,False,False,4998.0,0
1307.0,0.687116564417178,0.0,False,False,3272.9999999999995,0
1001.0,0.5132924335378324,0.8695652173913044,False,True,2513.9999999999995,1
797.0,0.7546012269938651,0.11594202898550726,False,False,2582.9999999999995,0
729.0,0.5194274028629858,0.6231884057971016,False,False,3755.9999999999995,0
1069.0,0.8527607361963191,0.27536231884057977,True,False,3893.9999999999995,2
1341.0,0.7402862985685073,0.27536231884057977,False,False,4239.0,0
627.0,0.5132924335378324,0.13043478260869562,False,False,6033.0,0
763.0,0.10633946830265849,0.4202898550724638,False,False,6033.0,0
559.0,0.5173824130879346,0.40579710144927533,False,False,5412.0,0
1409.0,0.6666666666666667,0.24637681159420294,False,False,3065.9999999999995,0
627.0,0.07157464212678938,0.27536231884057977,False,False,5481.0,0
1579.0,0.8752556237218815,0.8405797101449277,True,True,2100.0,3
830.9999999999999,0.05930470347648263,0.02898550724637683,False,False,2789.9999999999995,0
899.0,0.6666666666666667,0.7536231884057971,False,True,3479.9999999999995,1
797.0,0.9018404907975461,0.5507246376811594,True,False,5274.0,2
899.0,0.4233128834355829,0.463768115942029,False,False,4308.0,0
1443.0,0.15132924335378323,0.7101449275362319,False,True,3134.9999999999995,1
661.0,0.6216768916155421,0.9420289855072466,False,True,3203.9999999999995,1
1579.0,0.11860940695296525,0.20289855072463775,False,False,4101.0,0
593.0,0.24744376278118613,0.40579710144927533,False,False,3134.9999999999995,0
797.0,0.21267893660531698,0.8840579710144929,False,True,4308.0,1
1477.0,0.47239263803680986,0.5942028985507246,False,False,5274.0,0
830.9999999999999,0.7750511247443764,0.536231884057971,False,False,3686.9999999999995,0
729.0,0.9079754601226995,0.7971014492753623,True,True,6516.0,3
1273.0,0.34151329243353784,0.47826086956521746,False,False,6654.0,0
729.0,0.24744376278118613,0.5507246376811594,False,False,6585.0,0
1001.0,0.2801635991820041,0.20289855072463775,False,False,5067.0,0
763.0,0.8486707566462169,0.5507246376811594,True,False,6309.0,2
695.0,0.5316973415132925,0.5507246376811594,False,False,4170.0,0
593.0,0.2719836400817996,0.15942028985507245,False,False,3272.9999999999995,0
1511.0,0.9386503067484664,0.5652173913043479,True,False,3272.9999999999995,2
729.0,0.08179959100204501,0.6521739130434783,False,False,5826.0,0
729.0,0.05112474437627813,0.7391304347826089,False,True,3893.9999999999995,1
559.0,0.16564417177914112,0.1014492753623189,False,False,3893.9999999999995,0
593.0,0.3456032719836401,0.9420289855072466,False,True,4722.0,1
695.0,0.25766871165644173,0.1014492753623189,False,False,5343.0,0
797.0,0.022494887525562373,0.20289855072463775,False,False,2306.9999999999995,0
525.0,0.7259713701431494,0.014492753623188415,False,False,4170.0,0
899.0,0.5746421267893661,0.43478260869565216,False,False,2100.0,0
695.0,0.441717791411043,0.13043478260869562,False,False,4652.999999999999,0
1239.0,0.11656441717791412,0.7101449275362319,False,True,4101.0,1
865.0,0.7730061349693252,0.5217391304347827,False,False,3962.9999999999995,0
763.0,0.7975460122699388,0.7826086956521741,False,True,4652.999999999999,1
1443.0,0.030674846625766878,0.43478260869565216,False,False,6723.0,0
830.9999999999999,0.9836400817995912,0.24637681159420294,True,False,2996.9999999999995,2
593.0,0.9468302658486709,0.5797101449275364,True,False,2237.9999999999995,2
967.0,0.147239263803681,0.40579710144927533,False,False,6792.0,0
1409.0,0.39877300613496935,0.7971014492753623,False,True,2444.9999999999995,1
1646.9999999999998,0.4294478527607362,0.463768115942029,False,False,5067.0,0
1681.0,0.261758691206544,0.855072463768116,False,True,5205.0,1
1103.0,0.39877300613496935,0.27536231884057977,False,False,4101.0,0
933.0,0.3844580777096115,0.8405797101449277,False,True,2789.9999999999995,1
627.0,0.638036809815951,0.5217391304347827,False,False,5826.0,0
865.0,0.2719836400817996,1.0,False,True,3065.9999999999995,1
1001.0,0.2638036809815951,0.1449275362318841,False,False,2444.9999999999995,0
1239.0,0.8854805725971372,0.9710144927536233,True,True,4377.0,3
1171.0,0.4519427402862986,0.7536231884057971,False,True,2237.9999999999995,1
1409.0,0.4621676891615542,0.5652173913043479,False,False,4031.999999999999,0
1035.0,0.9243353783231085,0.463768115942029,True,False,6240.0,2
865.0,0.7280163599182006,0.3333333333333333,False,False,2513.9999999999995,0
525.0,0.5460122699386504,0.8260869565217392,False,True,5136.0,1
1273.0,1.0000000000000002,0.9420289855072466,True,True,4515.0,3
1613.0,0.5194274028629858,0.40579710144927533,False,False,3410.9999999999995,0
1613.0,0.8486707566462169,0.2608695652173913,True,False,4170.0,2
1545.0,0.785276073619632,0.20289855072463775,False,False,6585.0,0
559.0,0.8773006134969327,0.7246376811594204,True,True,3686.9999999999995,3
1375.0,0.12883435582822086,0.1449275362318841,False,False,2582.9999999999995,0
1579.0,0.5807770961145196,0.3043478260869566,False,False,2927.9999999999995,0
1681.0,0.5644171779141105,0.7246376811594204,False,True,4446.0,1
1375.0,0.35991820040899797,0.07246376811594207,False,False,3686.9999999999995,0
967.0,0.14928425357873212,0.855072463768116,False,True,5757.0,1
695.0,0.3701431492842536,0.5797101449275364,False,False,2444.9999999999995,0
1239.0,0.605316973415133,0.7681159420289856,False,True,3203.9999999999995,1
933.0,0.8957055214723928,0.1449275362318841,True,False,6102.0,2
593.0,0.2556237218813906,0.6086956521739131,False,False,3549.0,0
1375.0,0.9079754601226995,0.9275362318840581,True,True,5826.0,3
695.0,0.16973415132924335,0.08695652173913043,False,False,6378.0,0
1409.0,0.8895705521472393,0.6956521739130435,True,True,6792.0,3
525.0,0.7014314928425359,0.8260869565217392,False,True,2100.0,1
1511.0,0.8895705521472393,0.20289855072463775,True,False,5343.0,2
1171.0,0.31492842535787324,0.63768115942029,False,False,4170.0,0
1239.0,0.40490797546012275,0.13043478260869562,False,False,2375.9999999999995,0
695.0,0.441717791411043,0.9565217391304348,False,True,5757.0,1
1443.0,0.6830265848670758,0.9275362318840581,False,True,2306.9999999999995,1
763.0,0.5460122699386504,0.2898550724637681,False,False,5895.0,0
1375.0,0.9877300613496933,0.18840579710144928,True,False,3962.9999999999995,2
525.0,0.6912065439672803,0.9565217391304348,False,True,3203.9999999999995,1
729.0,0.16155419222903886,0.8115942028985508,False,True,6033.0,1
1646.9999999999998,0.5623721881390594,0.7971014492753623,False,True,4652.999999999999,1
1511.0,0.6216768916155421,0.2898550724637681,False,False,3134.9999999999995,0
763.0,0.22494887525562374,0.014492753623188415,False,False,5481.0,0
933.0,0.49897750511247446,0.3333333333333333,False,False,6309.0,0
1613.0,0.4498977505112475,0.043478260869565244,False,False,4446.0,0
1069.0,0.2229038854805726,0.391304347826087,False,False,3549.0,0
729.0,0.6728016359918202,0.07246376811594207,False,False,4928.999999999999,0
1205.0,0.965235173824131,0.5942028985507246,True,False,2513.9999999999995,2
1579.0,0.11042944785276075,0.8985507246376812,False,True,3479.9999999999995,1
1545.0,0.6809815950920246,0.07246376811594207,False,False,4377.0,0
830.9999999999999,0.6646216768916157,0.463768115942029,False,False,5067.0,0
695.0,0.6298568507157465,0.6521739130434783,False,False,2375.9999999999995,0
1511.0,0.883435582822086,0.5797101449275364,True,False,2858.9999999999995,2
1579.0,0.008179959100204501,0.0,False,False,3134.9999999999995,0
1103.0,0.5030674846625768,0.44927536231884063,False,False,3617.9999999999995,0
830.9999999999999,0.05316973415132925,0.8985507246376812,False,True,3686.9999999999995,1
933.0,0.948875255623722,0.8115942028985508,True,True,3962.9999999999995,3
1681.0,0.8220858895705523,0.6086956521739131,True,False,2789.9999999999995,2
1443.0,0.7668711656441719,0.11594202898550726,False,False,5619.0,0
1579.0,0.8036809815950922,0.24637681159420294,True,False,2789.9999999999995,2
1477.0,0.9018404907975461,0.3333333333333333,True,False,6723.0,2
1341.0,0.2556237218813906,0.0,False,False,6378.0,0
1477.0,0.21676891615541924,0.43478260869565216,False,False,5964.0,0
933.0,0.9672801635991821,0.17391304347826092,True,False,6792.0,2
1375.0,0.4826175869120655,0.2608695652173913,False,False,3479.9999999999995,0
1443.0,0.1390593047034765,0.9420289855072466,False,True,3962.9999999999995,1
933.0,0.14519427402862986,0.2608695652173913,False,False,4652.999999999999,0
1137.0,0.6257668711656442,0.391304347826087,False,False,4998.0,0
1001.0,0.9447852760736197,0.7391304347826089,True,True,3686.9999999999995,3
1443.0,0.010224948875255626,0.6231884057971016,False,False,6171.0,0
1579.0,0.8036809815950922,0.08695652173913043,True,False,2513.9999999999995,2
1646.9999999999998,0.6503067484662578,0.5217391304347827,False,False,4860.0,0
1681.0,0.7239263803680983,0.014492753623188415,False,False,6723.0,0
1579.0,0.6748466257668713,0.9130434782608696,False,True,3410.9999999999995,1
1239.0,0.45603271983640087,0.7101449275362319,False,True,5205.0,1
1511.0,0.3701431492842536,0.8260869565217392,False,True,4446.0,1
830.9999999999999,0.8057259713701432,0.7681159420289856,True,True,4239.0,3
1205.0,0.4785276073619632,0.2173913043478261,False,False,3341.9999999999995,0
1409.0,0.26993865030674846,0.7971014492753623,False,True,2237.9999999999995,1
1646.9999999999998,0.5582822085889572,0.7101449275362319,False,True,3549.0,1
627.0,0.018404907975460124,0.7826086956521741,False,True,4101.0,1
1069.0,0.4028629856850716,0.44927536231884063,False,False,3893.9999999999995,0
661.0,0.09611451942740287,0.2608695652173913,False,False,6102.0,0
1001.0,0.7934560327198366,0.5217391304347827,False,False,3549.0,0
1646.9999999999998,0.12678936605316973,0.13043478260869562,False,False,5757.0,0
899.0,0.06134969325153375,0.17391304347826092,False,False,2651.9999999999995,0
1171.0,0.850715746421268,0.02898550724637683,True,False,4722.0,2
1307.0,0.4683026584867076,0.014492753623188415,False,False,3755.9999999999995,0
763.0,0.40899795501022496,0.15942028985507245,False,False,3203.9999999999995,0
729.0,0.25971370143149286,0.2608695652173913,False,False,5274.0,0
1375.0,0.8997955010224951,0.7246376811594204,True,True,5757.0,3
1341.0,0.6809815950920246,0.6956521739130435,False,True,5757.0,1
1579.0,0.8732106339468304,0.3768115942028986,True,False,4584.0,2
763.0,0.5807770961145196,0.5652173913043479,False,False,3203.9999999999995,0
830.9999999999999,0.537832310838446,0.4202898550724638,False,False,2582.9999999999995,0
1646.9999999999998,0.7914110429447854,0.5217391304347827,False,False,4652.999999999999,0
1205.0,0.5214723926380369,0.15942028985507245,False,False,3134.9999999999995,0
559.0,0.4785276073619632,0.6231884057971016,False,False,5412.0,0
729.0,0.07975460122699388,0.02898550724637683,False,False,5964.0,0
899.0,0.7893660531697343,0.9565217391304348,False,True,4928.999999999999,1
1239.0,0.19631901840490798,0.855072463768116,False,True,4031.999999999999,1
830.9999999999999,0.3169734151329244,0.47826086956521746,False,False,6516.0,0
1511.0,0.6012269938650308,0.05797101449275366,False,False,3824.9999999999995,0
